"score"	"mechanisms"	"title"	"year"	"families"	"backends"	"arxiv_ids"	"dois"	"openalex_ids"	"venues"	"cited_by_count"	"prior_search_duplicate"	"relevance_reasons"	"authors"	"urls"	"abstract"
"16"	"autoregressive_visual_credit"	"MLLM as Video Narrator: Mitigating Modality Imbalance in Video Moment Retrieval"	"2024"	"credit_modality_imbalance"	"openalex"	"2406.17880"	"https://doi.org/10.48550/arxiv.2406.17880"	"https://openalex.org/W4400104339"	"arXiv (Cornell University)"	"0"	"False"	"direct-generative-vlm;credit-or-imbalance;mechanism-intervention"	"Hailin Jin;Jiabo Huang;Shaogang Gong;Weitong Cai;Yang Liu"	"http://arxiv.org/abs/2406.17880;https://arxiv.org/pdf/2406.17880;https://doi.org/10.48550/arxiv.2406.17880"	"Video Moment Retrieval (VMR) aims to localize a specific temporal segment within an untrimmed long video given a natural language query. Existing methods often suffer from inadequate training annotations, i.e., the sentence typically matches with a fraction of the prominent video content in the foreground with limited wording diversity. This intrinsic modality imbalance leaves a considerable portion of visual information remaining unaligned with text. It confines the cross-modal alignment knowledge within the scope of a limited text corpus, thereby leading to sub-optimal visual-textual modeling and poor generalizability. By leveraging the visual-textual understanding capability of multi-modal large language models (MLLM), in this work, we take an MLLM as a video narrator to generate plausible textual descriptions of the video, thereby mitigating the modality imbalance and boosting the temporal localization. To effectively maintain temporal sensibility for localization, we design to get text narratives for each certain video timestamp and construct a structured text paragraph with time information, which is temporally aligned with the visual content. Then we perform cross-modal feature merging between the temporal-aware narratives and corresponding video temporal features to produce semantic-enhanced video representation sequences for query localization. Subsequently, we introduce a uni-modal narrative-query matching mechanism, which encourages the model to extract complementary information from contextual cohesive descriptions for improved retrieval. Extensive experiments on two benchmarks show the effectiveness and generalizability of our proposed method."
"16"	"autoregressive_visual_credit"	"VLM2Rec: Resolving Modality Collapse in Vision-Language Model Embedders for Multimodal Sequential Recommendation"	"2026"	"credit_modality_imbalance"	"openalex"	"2603.17450"	""	"https://openalex.org/W7139148049"	"arXiv (Cornell University)"	"0"	"False"	"direct-generative-vlm;credit-or-imbalance;mechanism-intervention"	"Dongha Kim;Hwanjo Yu;Jaehyung Lim;Junyoung Kim;Woojoo Kim"	"http://arxiv.org/abs/2603.17450;https://arxiv.org/pdf/2603.17450"	"Sequential Recommendation (SR) in multimodal settings typically relies on small frozen pretrained encoders, which limits semantic capacity and prevents Collaborative Filtering (CF) signals from being fully integrated into item representations. Inspired by the recent success of Large Language Models (LLMs) as high-capacity embedders, we investigate the use of Vision-Language Models (VLMs) as CF-aware multimodal encoders for SR. However, we find that standard contrastive supervised fine-tuning (SFT), which adapts VLMs for embedding generation and injects CF signals, can amplify its inherent modality collapse. In this state, optimization is dominated by a single modality while the other degrades, ultimately undermining recommendation accuracy. To address this, we propose VLM2Rec, a VLM embedder-based framework for multimodal sequential recommendation designed to ensure balanced modality utilization. Specifically, we introduce Weak-modality Penalized Contrastive Learning to rectify gradient imbalance during optimization and Cross-Modal Relational Topology Regularization to preserve geometric consistency between modalities. Extensive experiments demonstrate that VLM2Rec consistently outperforms state-of-the-art baselines in both accuracy and robustness across diverse scenarios."
"15"	"formal_theory_tool"	"The Neural Race Reduction: Dynamics of Abstraction in Gated Networks"	"2022"	"theory_modular_generalization"	"openalex"	"2207.10430"	"https://doi.org/10.48550/arxiv.2207.10430"	"https://openalex.org/W4286750455"	"UCL Discovery (University College London);arXiv (Cornell University)"	"12"	"False"	"factorization-or-rule-reuse;formal-optimization-tool;directional-generalization"	"Andrew Saxe;Sam Lewallen;Shagun Sodhani"	"http://arxiv.org/abs/2207.10430;https://arxiv.org/pdf/2207.10430;https://discovery.ucl.ac.uk/id/eprint/10160774/;https://doi.org/10.48550/arxiv.2207.10430"	"Our theoretical understanding of deep learning has not kept pace with its empirical success. While network architecture is known to be critical, we do not yet understand its effect on learned representations and network behavior, or how this architecture should reflect task structure.In this work, we begin to address this gap by introducing the Gated Deep Linear Network framework that schematizes how pathways of information flow impact learning dynamics within an architecture. Crucially, because of the gating, these networks can compute nonlinear functions of their input. We derive an exact reduction and, for certain cases, exact solutions to the dynamics of learning. Our analysis demonstrates that the learning dynamics in structured networks can be conceptualized as a neural race with an implicit bias towards shared representations, which then govern the model's ability to systematically generalize, multi-task, and transfer. We validate our key insights on naturalistic datasets and with relaxed assumptions. Taken together, our work gives rise to general hypotheses relating neural architecture to learning and provides a mathematical approach towards understanding the design of more complex architectures and the role of modularity and compositionality in solving real-world problems. The code and results are available at https://www.saxelab.org/gated-dln ."
"15"	"representation_trainability_ceiling;shared_cross_modal_factorization"	"Privacy-Preserving Personalized Federated Prompt Learning for Multimodal Large Language Models"	"2025"	"factorization_generative_vlm;trainability_frozen_encoder"	"openalex"	"2501.13904"	"https://doi.org/10.48550/arxiv.2501.13904"	"https://openalex.org/W4406810884"	"arXiv (Cornell University)"	"2"	"False"	"direct-generative-vlm;directional-generalization;mechanism-intervention;multi-query"	"Linh Tran;Milanova, Ana;Stacy Patterson;Wei Sun"	"http://arxiv.org/abs/2501.13904;https://arxiv.org/pdf/2501.13904;https://doi.org/10.48550/arxiv.2501.13904"	"Multimodal Large Language Models (LLMs) are pivotal in revolutionizing customer support and operations by integrating multiple modalities such as text, images, and audio. Federated Prompt Learning (FPL) is a recently proposed approach that combines pre-trained multimodal LLMs such as vision-language models with federated learning to create personalized, privacy-preserving AI systems. However, balancing the competing goals of personalization, generalization, and privacy remains a significant challenge. Over-personalization can lead to overfitting, reducing generalizability, while stringent privacy measures, such as differential privacy, can hinder both personalization and generalization. In this paper, we propose a Differentially Private Federated Prompt Learning (DP-FPL) approach to tackle this challenge by leveraging a low-rank factorization scheme to capture generalization while maintaining a residual term that preserves expressiveness for personalization. To ensure privacy, we introduce a novel method where we apply local differential privacy to the two low-rank components of the local prompt, and global differential privacy to the global prompt. Our approach mitigates the impact of privacy noise on the model performance while balancing the tradeoff between personalization and generalization. Extensive experiments demonstrate the effectiveness of our approach over other benchmarks."
"14"	"representation_trainability_ceiling"	"DoRA: Weight-Decomposed Low-Rank Adaptation"	"2024"	"trainability_frozen_encoder"	"openalex"	"2402.09353"	"https://doi.org/10.48550/arxiv.2402.09353"	"https://openalex.org/W4391871574"	"Rare & Special e-Zone (The Hong Kong University of Science and Technology);arXiv (Cornell University)"	"38"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"Chien-Yi Wang;Hongxu Yin;Kwang‐Ting Cheng;Min-Hung Chen;Pavlo Molchanov;Shih-Yang Liu;Yu-Chiang Frank Wang"	"http://arxiv.org/abs/2402.09353;http://repository.hkust.edu.hk/ir/Record/1783.1-148510;https://arxiv.org/pdf/2402.09353;https://doi.org/10.48550/arxiv.2402.09353"	"Among the widely used parameter-efficient fine-tuning (PEFT) methods, LoRA and its variants have gained considerable popularity because of avoiding additional inference costs. However, there still often exists an accuracy gap between these methods and full fine-tuning (FT). In this work, we first introduce a novel weight decomposition analysis to investigate the inherent differences between FT and LoRA. Aiming to resemble the learning capacity of FT from the findings, we propose Weight-Decomposed Low-Rank Adaptation (DoRA). DoRA decomposes the pre-trained weight into two components, magnitude and direction, for fine-tuning, specifically employing LoRA for directional updates to efficiently minimize the number of trainable parameters. By employing \ours, we enhance both the learning capacity and training stability of LoRA while avoiding any additional inference overhead. \ours~consistently outperforms LoRA on fine-tuning LLaMA, LLaVA, and VL-BART on various downstream tasks, such as commonsense reasoning, visual instruction tuning, and image/video-text understanding. Code is available at https://github.com/NVlabs/DoRA."
"14"	"shared_cross_modal_factorization"	"Feast Your Eyes: Mixture-of-Resolution Adaptation for Multimodal Large Language Models"	"2024"	"factorization_generative_vlm"	"openalex"	"2403.03003"	"https://doi.org/10.48550/arxiv.2403.03003"	"https://openalex.org/W4392538638"	"arXiv (Cornell University)"	"3"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"Gen Luo;Rongrong Ji;Xiaoshuai Sun;Xiawu Zheng;Yiyi Zhou;Yuxin Zhang"	"http://arxiv.org/abs/2403.03003;https://arxiv.org/pdf/2403.03003;https://doi.org/10.48550/arxiv.2403.03003"	"Despite remarkable progress, existing multimodal large language models (MLLMs) are still inferior in granular visual recognition. Contrary to previous works, we study this problem from the perspective of image resolution, and reveal that a combination of low- and high-resolution visual features can effectively mitigate this shortcoming. Based on this observation, we propose a novel and efficient method for MLLMs, termed Mixture-of-Resolution Adaptation (MRA). In particular, MRA adopts two visual pathways for images with different resolutions, where high-resolution visual information is embedded into the low-resolution pathway via the novel mixture-of-resolution adapters (MR-Adapters). This design also greatly reduces the input sequence length of MLLMs. To validate MRA, we apply it to a recent MLLM called LLaVA, and term the new model LLaVA-HR. We conduct extensive experiments on 11 vision-language (VL) tasks, which show that LLaVA-HR outperforms existing MLLMs on 8 VL tasks, e.g., +9.4% on TextVQA. More importantly, both training and inference of LLaVA-HR remain efficient with MRA, e.g., 20 training hours and 3$\times$ inference speed than LLaVA-1.5. Source codes are released at: https://github.com/luogen1996/LLaVA-HR."
"14"	"shared_cross_modal_factorization"	"HyperLLaVA: Dynamic Visual and Language Expert Tuning for Multimodal Large Language Models"	"2024"	"factorization_generative_vlm"	"openalex"	"2403.13447"	"https://doi.org/10.48550/arxiv.2403.13447"	"https://openalex.org/W4393063507"	"arXiv (Cornell University)"	"2"	"True"	"direct-generative-vlm;trainability-or-expressivity"	"Fangxun Shu;Hao Jiang;Hao Zhou;Haoyuan Li;He Wanggui;Jiang Liu;Juncheng Li;Lei Zhang;Siliang Tang;Tianwei Lin;Wenqiao Zhang;Yueting Zhuang;Zheqi Lv"	"http://arxiv.org/abs/2403.13447;https://arxiv.org/pdf/2403.13447;https://doi.org/10.48550/arxiv.2403.13447"	"Recent advancements indicate that scaling up Multimodal Large Language Models (MLLMs) effectively enhances performance on downstream multimodal tasks. The prevailing MLLM paradigm, \emph{e.g.}, LLaVA, transforms visual features into text-like tokens using a \emph{static} vision-language mapper, thereby enabling \emph{static} LLMs to develop the capability to comprehend visual information through visual instruction tuning. Although promising, the \emph{static} tuning strategy~\footnote{The static tuning refers to the trained model with static parameters.} that shares the same parameters may constrain performance across different downstream multimodal tasks. In light of this, we introduce HyperLLaVA, which involves adaptive tuning of the projector and LLM parameters, in conjunction with a dynamic visual expert and language expert, respectively. These experts are derived from HyperNetworks, which generates adaptive parameter shifts through visual and language guidance, enabling dynamic projector and LLM modeling in two-stage training. Our experiments demonstrate that our solution significantly surpasses LLaVA on existing MLLM benchmarks, including MME, MMBench, SEED-Bench, and LLaVA-Bench. ~\footnote{Our project is available on the link https://github.com/DCDmllm/HyperLLaVA}."
"14"	"shared_cross_modal_factorization"	"DeCo: Decoupling Token Compression from Semantic Abstraction in Multimodal Large Language Models"	"2024"	"factorization_generative_vlm"	"openalex"	"2405.20985"	"https://doi.org/10.48550/arxiv.2405.20985"	"https://openalex.org/W4399317923"	"arXiv (Cornell University)"	"1"	"True"	"direct-generative-vlm;trainability-or-expressivity"	"Lean Wang;Lei Li;Linli Yao;Lu Hou;Shuhuai Ren;Xu Sun;Yuanxin Liu"	"http://arxiv.org/abs/2405.20985;https://arxiv.org/pdf/2405.20985;https://doi.org/10.48550/arxiv.2405.20985"	"The visual projector, which bridges the vision and language modalities and facilitates cross-modal alignment, serves as a crucial component in MLLMs. However, measuring the effectiveness of projectors in vision-language alignment remains under-explored, which currently can only be inferred from the performance of MLLMs on downstream tasks. Motivated by the problem, this study examines the projector module by interpreting the vision-language semantic flow within MLLMs. Specifically, we trace back the semantic relevance flow from generated language tokens to raw visual encoder patches and the intermediate outputs produced by projectors. Our findings reveal that compressive projectors (e.g., QFormer), abstract visual patches into a limited set of semantic concepts, such as objects or attributes, resulting in a 'double abstraction' phenomenon. This involves a first visual semantic abstraction by the projector referring to pre-defined query tokens, and a second extraction by the LLM based on text instructions. The double abstraction is inefficient in training and will result in cumulative vision semantics deficiency. To mitigate this issue, we propose the key insight of 'Decouple Compression from Abstraction (DeCo), that is compressing the visual token number at the patch level by projectors and allowing the LLM to handle visual semantic abstraction entirely. Consequently, we adopt a simple compressor, i.e., 2D Adaptive Pooling, to downsample visual patches in a parameter-free manner. Empirical evaluation demonstrates that DeCo surpasses traditional compressive projectors regarding both performance and efficiency. It achieves performance gains of 0.9%, 7.1%, and 2.9% across the MLLM Benchmarks, Visual Localization, and Open-ended VQA tasks with fewer trainable parameters and faster convergence speed."
"14"	"representation_trainability_ceiling"	"FedPIA -- Permuting and Integrating Adapters leveraging Wasserstein Barycenters for Finetuning Foundation Models in Multi-Modal Federated Learning"	"2024"	"trainability_frozen_encoder"	"openalex"	"2412.14424"	"https://doi.org/10.48550/arxiv.2412.14424"	"https://openalex.org/W4405627508"	"arXiv (Cornell University)"	"1"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"Divyanshu Mishra;F. Wagner;J. Alison Noble;Konstantinos Kamnitsas;Pramit Saha"	"http://arxiv.org/abs/2412.14424;https://arxiv.org/pdf/2412.14424;https://doi.org/10.48550/arxiv.2412.14424"	"Large Vision-Language Models typically require large text and image datasets for effective fine-tuning. However, collecting data from various sites, especially in healthcare, is challenging due to strict privacy regulations. An alternative is to fine-tune these models on end-user devices, such as in medical clinics, without sending data to a server. These local clients typically have limited computing power and small datasets, which are not enough for fully fine-tuning large VLMs on their own. A naive solution to these scenarios is to leverage parameter-efficient fine-tuning (PEFT) strategies and apply federated learning (FL) algorithms to combine the learned adapter weights, thereby respecting the resource limitations and data privacy. However, this approach does not fully leverage the knowledge from multiple adapters trained on diverse data distributions and for diverse tasks. The adapters are adversely impacted by data heterogeneity and task heterogeneity across clients resulting in suboptimal convergence. To this end, we propose a novel framework called FedPIA that improves upon the naive combinations of FL and PEFT by introducing Permutation and Integration of the local Adapters in the server and global Adapters in the clients exploiting Wasserstein barycenters for improved blending of client-specific and client-agnostic knowledge. This layerwise permutation helps to bridge the gap in the parameter space of local and global adapters before integration. We conduct over 2000 client-level experiments utilizing 48 medical image datasets across five different medical vision-language FL task settings encompassing visual question answering as well as image and report-based multi-label disease detection. Our experiments involving diverse client settings, ten different modalities, and two VLM backbones demonstrate that FedPIA consistently outperforms the state-of-the-art PEFT-FL baselines."
"14"	"representation_trainability_ceiling"	"Griffon v2: Advancing Multimodal Perception with High-Resolution Scaling and Visual-Language Co-Referring"	"2025"	"trainability_frozen_encoder"	"openalex"	"2403.09333"	"https://doi.org/10.1109/iccv51701.2025.02130"	"https://openalex.org/W4392873778"	"2025 IEEE/CVF International Conference on Computer Vision (ICCV);arXiv (Cornell University)"	"1"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"Fan Yang;Hongyin Zhao;Jinqiao Wang;Ming Tang;Shurong Zheng;Yousong Zhu;Yufei Zhan"	"http://arxiv.org/abs/2403.09333;https://arxiv.org/pdf/2403.09333;https://doi.org/10.1109/iccv51701.2025.02130;https://doi.org/10.48550/arxiv.2403.09333"	"Large Vision Language Models have achieved fine-grained object perception, but the limitation of image resolution remains a significant obstacle to surpassing the performance of task-specific experts in complex and dense scenarios. Such limitation further restricts the model's potential to achieve nuanced visual and language referring in domains such as GUI Agents, counting, \textit{etc}. To address this issue, we introduce a unified high-resolution generalist model, Griffon v2, enabling flexible object referring with visual and textual prompts. To efficiently scale up image resolution, we design a simple and lightweight down-sampling projector to overcome the input tokens constraint in Large Language Models. This design inherently preserves the complete contexts and fine details and significantly improves multimodal perception ability, especially for small objects. Building upon this, we further equip the model with visual-language co-referring capabilities through a plug-and-play visual tokenizer. It enables user-friendly interaction with flexible target images, free-form texts, and even coordinates. Experiments demonstrate that Griffon v2 can localize objects of interest with visual and textual referring, achieve state-of-the-art performance on REC and phrase grounding, and outperform expert models in object detection, object counting, and REG. Data and codes are released at https://github.com/jefferyZhan/Griffon."
"14"	"shared_cross_modal_factorization"	"LION : Empowering Multimodal Large Language Model with Dual-Level Visual Knowledge"	"2023"	"factorization_generative_vlm"	"openalex"	"2311.11860"	"https://doi.org/10.48550/arxiv.2311.11860"	"https://openalex.org/W4388926400"	"arXiv (Cornell University)"	"1"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"Gongwei Chen;Leyang Shen;Liqiang Nie;Rui Shao;Xiang Deng"	"http://arxiv.org/abs/2311.11860;https://arxiv.org/pdf/2311.11860;https://doi.org/10.48550/arxiv.2311.11860"	"Multimodal Large Language Models (MLLMs) have endowed LLMs with the ability to perceive and understand multi-modal signals. However, most of the existing MLLMs mainly adopt vision encoders pretrained on coarsely aligned image-text pairs, leading to insufficient extraction and reasoning of visual knowledge. To address this issue, we devise a dual-Level vIsual knOwledge eNhanced Multimodal Large Language Model (LION), which empowers the MLLM by injecting visual knowledge in two levels. 1) Progressive incorporation of fine-grained spatial-aware visual knowledge. We design a vision aggregator cooperated with region-level vision-language (VL) tasks to incorporate fine-grained spatial-aware visual knowledge into the MLLM. To alleviate the conflict between image-level and region-level VL tasks during incorporation, we devise a dedicated stage-wise instruction-tuning strategy with mixture-of-adapters. This progressive incorporation scheme contributes to the mutual promotion between these two kinds of VL tasks. 2) Soft prompting of high-level semantic visual evidence. We facilitate the MLLM with high-level semantic visual evidence by leveraging diverse image tags. To mitigate the potential influence caused by imperfect predicted tags, we propose a soft prompting method by embedding a learnable token into the tailored text instruction. Comprehensive experiments on several multi-modal benchmarks demonstrate the superiority of our model (e.g., improvement of 5% accuracy on VSR and 3% CIDEr on TextCaps over InstructBLIP, 5% accuracy on RefCOCOg over Kosmos-2)."
"14"	"representation_trainability_ceiling"	"Beyond Static Models: Enabling Continual Parameter Efficient Finetuning for Large Foundation Models"	"2026"	"trainability_adapter_expressivity"	"openalex"	""	""	"https://openalex.org/W7140247826"	"Electronic Theses and Dissertations Repository (University of Pisa)"	"0"	"False"	"direct-generative-vlm;trainability-or-expressivity"	"E N Coleman"	"http://etd.adm.unipi.it/theses/available/etd-01192026-144120/;https://etd.adm.unipi.it/theses/available/etd-01192026-144120/unrestricted/TESI_ERIC_N_COLEMAN__.pdf"	"Large-scale pre-trained models have become the backbone of modern computer vision, yet their deployment in dynamic environments remains constrained by computational limitations and catastrophic forgetting. While these models demonstrate remarkable capabilities on individual tasks, adapting them to continuously evolving visual domains requires prohibitively expensive retraining or leads to severe performance degradation on previously learned tasks. Traditional fine-tuning approaches consume extensive resources, making continual adaptation impractical for most practitioners and environmentally unsustainable. This thesis addresses the fundamental challenge of enabling efficient continual learning for large vision models through novel parameter-efficient approaches. The work begins with a comprehensive survey that establishes the theoretical foundations and identifies the critical need for parameter-efficient continual fine-tuning (PECFT) as a distinct research area. Early investigations into interference patterns in large language models reveal the phenomenon of in-context interference, providing crucial insights that inform subsequent methodological developments. Building on these foundations, the thesis introduces three complementary methodologies that maintain performance while dramatically reducing computational requirements. First, an adaptive LoRA merging technique is developed that dynamically computes optimal combination weights for different visual domains, eliminating the need for manual hyperparameter tuning while achieving superior adaptation performance. Second, Hierarchical Adapters Merging (HAM) is presented, a framework that organizes learned adaptations into similarity-based groups, enabling efficient scaling to long sequences of visual tasks while maintaining a fixed parameter budget. Third, GRAD-BEN (Gradient Aligned Distillation and Beta Ensembling) extends these principles to challenging multimodal scenarios, specifically Few-Shot Domain-Incremental Learning. GRAD-BEN leverages vision-language models and integrates multi-modal prompting, gradient-aligned distillation, and Beta-based temporal ensembling to enable robust adaptation under severe domain shifts with minimal supervision, without relying on memory buffers or task identifiers. Through comprehensive evaluation on standard computer vision benchmarks including CIFAR-100, CUB-200, Tiny-ImageNet, DomainNet, CoRE50, and CDDB-Hard, this work demonstrates state-of-the-art performance in long-sequence continual learning scenarios and resource-constrained multimodal settings. The proposed methods achieve comparable or superior accuracy to full fine-tuning while requiring only a fraction of the computational resources. These contributions advance the field toward practical continual learning systems capable of adapting to the dynamic nature of real-world computer vision applications while maintaining computational sustainability."
